year,state,population,admin,handgun,long_gun,month,multiple,other,permit,totals,killed,kill_max,injured,incidents,injured_max,affected_max,affected_over_10,killed_ave,injured_ave,admin_pop,handgun_pop,long_gun_pop,multiple_pop,other_pop,permit_pop,totals_pop,killed_pop,injured_pop,incidents_pop,killed_max
2013,United States,316234505.0,267.0,881038.0,788328.0,1,31029.0,26137.0,693076.0,2483230.0,16.0,16.0,39.0,1.0,39.0,55.0,0.0,16.0,39.0,0.08443101425633487,278.6027413422201,249.28588991261407,9.812022252283949,8.265068987332675,219.1652046319234,785.2495413174473,0.005059536434836546,0.012332620059914081,0.0003162210271772841,0.0
2013,United States,316234505.0,375.0,770872.0,703223.0,2,31163.0,22709.0,664252.0,2298561.0,14.0,14.0,45.0,1.0,45.0,59.0,0.0,14.0,45.0,0.11858288519148155,243.7659356622074,222.37389939469128,9.854395869925705,7.181063306168946,210.05044974456536,726.8533204496455,0.004427094380481978,0.014229946222977788,0.0003162210271772841,0.0
2013,United States,316234505.0,376.0,683266.0,700873.0,3,23878.0,23817.0,695386.0,2197116.0,25.0,25.0,75.0,1.0,75.0,100.0,1.0,25.0,75.0,0.11889910621865885,216.06307635531422,221.63077998082468,7.550725686939191,7.531436204281377,219.8956752047029,694.7742783476458,0.007905525679432104,0.02371657703829631,0.0003162210271772841,0.0
2013,United States,316234505.0,665.0,533674.0,554003.0,4,18624.0,21136.0,517224.0,1702455.0,26.0,26.0,52.0,1.0,52.0,78.0,0.0,26.0,52.0,0.21028698307289395,168.75894045780993,175.18739771929694,5.88930041014974,6.6836476304190775,163.55710456074362,538.3520688231033,0.008221746706609388,0.016443493413218775,0.0003162210271772841,0.0
2013,United States,316234505.0,619.0,445522.0,436674.0,5,16057.0,15605.0,449993.0,1424450.0,18.0,18.0,99.0,1.0,99.0,117.0,1.0,18.0,99.0,0.1957408158227389,140.88342447007798,138.08550082161338,5.077561033385652,4.934629129101519,142.29724868258762,450.4410421626824,0.005691978489191115,0.03130588169055113,0.0003162210271772841,0.0
2013,United States,316234505.0,444.0,394363.0,392866.0,6,14526.0,13555.0,398792.0,1270817.0,25.0,25.0,131.0,1.0,131.0,156.0,0.0,25.0,131.0,0.14040213606671417,124.70587294071531,124.23249006303091,4.5934266407772295,4.286376023388087,126.1064158700835,401.8590570943547,0.007905525679432104,0.04142495456022422,0.0003162210271772841,0.0
2013,United States,316234505.0,519.0,391016.0,376846.0,7,14339.0,12468.0,416312.0,1271571.0,30.0,30.0,106.0,1.0,106.0,136.0,0.0,30.0,106.0,0.16411871310501047,123.64748116275294,119.16662920765083,4.534293308695077,3.9426437668463787,131.64660826622952,402.0974877488464,0.009486630815318524,0.03351942888079212,0.0003162210271772841,0.0
2013,United States,316234505.0,582.0,428058.0,497092.0,8,17092.0,13486.0,391909.0,1408468.0,32.0,32.0,84.0,1.0,84.0,116.0,0.0,32.0,84.0,0.1840406378171794,135.3609404514539,157.19094284161054,5.40484979651414,4.264556772512854,123.92986654002226,445.38719770633503,0.010119072869673092,0.02656256628289187,0.0003162210271772841,0.0
2013,United States,316234505.0,469.0,413380.0,523292.0,9,16018.0,14005.0,357722.0,1392423.0,37.0,37.0,110.0,1.0,110.0,147.0,2.0,37.0,110.0,0.14830766174614626,130.7194482145457,165.47593375365537,5.0652284133257375,4.428675485617864,113.11921828391245,440.31343132527553,0.011700178005559513,0.034784312989501256,0.0003162210271772841,0.0
2013,United States,316234505.0,675.0,422005.0,578973.0,10,17954.0,14272.0,565281.0,1679099.0,18.0,18.0,80.0,1.0,80.0,98.0,1.0,18.0,80.0,0.2134491933446668,133.4468545739498,183.08343676791372,5.67743232194096,4.513106499874199,178.75373846380236,530.9664105123506,0.005691978489191115,0.025297682174182733,0.0003162210271772841,0.0
2013,United States,316234505.0,399.0,458889.0,732270.0,11,19436.0,15898.0,497659.0,1805759.0,26.0,26.0,86.0,1.0,86.0,112.0,1.0,26.0,86.0,0.12617218984373638,145.11035094035674,231.55917157110986,6.146071884217695,5.027281890064463,157.37024016402006,571.0189658146254,0.008221746706609388,0.027195008337246435,0.0003162210271772841,0.0
2013,United States,316234505.0,274.0,565419.0,844358.0,12,21244.0,19688.0,522226.0,2032755.0,21.0,21.0,54.0,1.0,54.0,75.0,0.0,21.0,54.0,0.08664456144657585,178.79737696555281,267.00375406535727,6.717799501354224,6.22575958306637,165.1388421386844,642.7998740997602,0.006640641570722967,0.017075935467573345,0.0003162210271772841,0.0
2013,Alabama,4827660.0,0.0,20186.0,30523.0,12,926.0,738.0,21065.0,77374.0,3.0,3.0,5.0,1.0,5.0,8.0,0.0,3.0,5.0,0.0,418.1321799795346,632.2524784264012,19.181135374073566,15.28690918581673,436.33975880654395,1602.7226440967258,0.06214190725941761,0.10356984543236268,0.020713969086472536,3.0
2013,Alabama,4827660.0,0.0,14646.0,22547.0,11,808.0,508.0,15409.0,59213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,303.37679124047673,467.03786099269627,16.73688702186981,10.522696295928048,319.1815496534553,1226.5362515172983,0.0,0.0,0.0,0.0
2013,Alabama,4827660.0,0.0,12230.0,15479.0,10,740.0,461.0,18118.0,51520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,253.3318419275591,320.63152748950836,15.328337123989677,9.549139748863839,375.2956919087094,1067.183687335065,0.0,0.0,0.0,0.0
2013,Alabama,4827660.0,0.0,11406.0,13077.0,9,616.0,566.0,16722.0,46263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,236.26353140030574,270.8765737438014,12.759804957267082,11.724106502943455,346.37899106399374,958.2903518474789,0.0,0.0,0.0,0.0
2013,Alabama,4827660.0,0.0,14310.0,13402.0,8,688.0,350.0,17470.0,49978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,296.416897627422,277.6086136969049,14.251210731493105,7.249889180265387,361.8730399406752,1035.2427470037244,0.0,0.0,0.0,0.0
2013,Alabama,4827660.0,0.0,12058.0,12037.0,7,552.0,381.0,4632.0,33290.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,249.76903924468584,249.3340458938699,11.43411093573284,7.892022221946036,95.94710480854079,689.5680308886707,0.0,0.08285587634589014,0.020713969086472536,0.0
2013,Alabama,4827660.0,0.0,11054.0,10828.0,6,549.0,349.0,1861.0,27990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,228.9722142818674,224.2908572683246,11.371969028473423,7.229175211178915,38.54869646992539,579.7839947303663,0.0,0.0,0.0,0.0
2013,Alabama,4827660.0,0.0,13221.0,12165.0,5,559.0,372.0,2017.0,32005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,273.85938529225336,251.9854339369384,11.579108719338148,7.7055965001677835,41.7800756474151,662.9505806125535,0.0,0.0,0.0,0.0
2013,Alabama,4827660.0,2.0,14930.0,13043.0,4,695.0,468.0,672.0,33215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04142793817294507,309.25955846103494,270.17229879486126,14.396208515098412,9.694137532469146,13.919787226109543,688.0144832071852,0.0,0.0,0.0,0.0
2013,Alabama,4827660.0,0.0,20215.0,18498.0,3,928.0,538.0,679.0,45144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,418.7328850830423,383.167000161569,19.222563312246514,11.144115368522224,14.064785009714852,935.1114204397161,0.0,0.0,0.0,0.0
2013,Alabama,4827660.0,0.0,24166.0,19763.0,2,1147.0,579.0,738.0,52678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,500.5737769436953,409.3701710559567,23.758922542184,11.993388101067598,15.28690918581673,1091.1704635372002,0.0,0.0,0.0,0.0
2013,Alabama,4827660.0,0.0,26630.0,22168.0,1,1062.0,645.0,848.0,55210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,551.6129967727636,459.1872667089232,21.998235169833833,13.360510060774786,17.56544578532871,1143.6182332641488,0.0,0.0,0.0,0.0
2013,Alaska,736760.0,0.0,3036.0,4064.0,12,205.0,193.0,155.0,7951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,412.07448830012487,551.6043216244095,27.824529018947825,26.195776100765514,21.038058526521528,1079.18453770563,0.0,0.0,0.0,0.0
2013,Alaska,736760.0,0.0,2472.0,3482.0,11,182.0,168.0,253.0,6868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,335.5231011455562,472.60980509256746,24.70275259243173,22.802540854552365,34.33954069167707,932.1895868396764,0.0,0.0,0.0,0.0
2013,Alaska,736760.0,0.0,3039.0,4016.0,10,252.0,220.0,204.0,8322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,412.48167652967044,545.0893099516803,34.20381128182855,29.860470166675714,27.6887996090993,1129.5401487594331,0.0,0.0,0.0,0.0
2013,Alaska,736760.0,0.0,2152.0,3073.0,9,154.0,132.0,176.0,6047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,292.0896899940279,417.0964764645203,20.902329116673002,17.91628210000543,23.88837613334057,820.7557413540366,0.0,0.0,0.0,0.0
2013,Alaska,736760.0,0.0,2743.0,3827.0,8,178.0,150.0,207.0,7545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,372.30577121450676,519.436451490309,24.159834953037624,20.359411477278897,28.095987838644877,1024.0783973071284,0.0,0.0,0.0,0.0
2013,Alaska,736760.0,0.0,2304.0,2659.0,7,154.0,134.0,175.0,5889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,312.72056029100384,360.9045007872306,20.902329116673002,18.18774091970248,23.752646723492045,799.3104945979695,0.0,0.0,0.0,0.0
2013,Alaska,736760.0,0.0,2470.0,2593.0,6,166.0,154.0,250.0,6077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,335.25164232585917,351.94635973722785,22.531082034855313,20.902329116673002,33.9323524621315,824.8276236494924,0.0,0.0,0.0,0.0
2013,Alaska,736760.0,0.0,2856.0,3569.0,5,202.0,191.0,271.0,7529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,387.6431945273902,484.4182637493892,27.417340789402246,25.92431728106846,36.78267006895054,1021.9067267495521,0.0,0.0,0.0,0.0
2013,Alaska,736760.0,0.0,3324.0,4162.0,4,209.0,340.0,328.0,8758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,451.16455833650036,564.9058037895651,28.36744665834193,46.147999348498836,44.51924643031652,1188.7181714533906,0.0,0.0,0.0,0.0
2013,Alaska,736760.0,0.0,3506.0,4228.0,3,220.0,394.0,255.0,9047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,475.86731092893206,573.8639448395678,29.860470166675714,53.47738748031924,34.610999511374125,1227.9439708996144,0.0,0.0,0.0,0.0
2013,Alaska,736760.0,0.0,4011.0,4073.0,2,245.0,355.0,179.0,9397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,544.4106629024377,552.8258863130463,33.25370541288886,48.183940496226725,24.29556436288615,1275.4492643465985,0.0,0.0,0.0,0.0
2013,Alaska,736760.0,0.0,4765.0,4255.0,1,282.0,215.0,116.0,9975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,646.7506379282263,577.528638905478,38.27569357728433,29.181823117433087,15.744611542429013,1353.9008632390467,0.0,0.0,0.0,0.0
2013,Arizona,6616124.0,0.0,13122.0,12723.0,12,574.0,632.0,3482.0,32374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,198.33364670916083,192.30292539861708,8.675774516922598,9.552420722465298,52.62900151206356,489.31972859033476,0.0,0.0,0.0,0.0
2013,Arizona,6616124.0,0.0,10029.0,10055.0,11,534.0,526.0,3580.0,26839.0,1.0,1.0,3.0,1.0,3.0,4.0,0.0,1.0,3.0,0.0,151.58422061013366,151.9771999436528,8.071190926893149,7.950274208887258,54.11023130763571,405.6604743200097,0.015114589750736231,0.0453437692522087,0.015114589750736231,1.0
2013,Arizona,6616124.0,0.0,8719.0,7750.0,10,485.0,483.0,4487.0,24148.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,131.7841080366692,117.13807056820579,7.330576029107072,7.3003468496056,67.81916421155347,364.9871133007785,0.0,0.060458359002944925,0.015114589750736231,0.0
2013,Arizona,6616124.0,0.0,8488.0,7654.0,9,372.0,491.0,4013.0,22904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,128.29263780424913,115.68706995213512,5.622627387273878,7.42126356761149,60.6548486697045,346.18456365086263,0.0,0.0,0.0,0.0
2013,Arizona,6616124.0,0.0,9868.0,8476.0,8,444.0,457.0,8204.0,29065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,149.15077166026512,128.1112627272403,6.710877849326887,6.907367516086458,124.00009431504004,439.3055511051486,0.0,0.0,0.0,0.0
2013,Arizona,6616124.0,0.0,8425.0,6293.0,7,410.0,430.0,8382.0,25712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,127.34041864995275,95.11611330138311,6.196981797801855,6.4992735928165795,126.69049129067109,388.62633167092997,0.0,0.0,0.0,0.0
2013,Arizona,6616124.0,0.0,8716.0,6413.0,6,370.0,386.0,8379.0,25994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,131.738764267417,96.92986407147146,5.592398207772406,5.834231643784185,126.64514752141889,392.8886459806376,0.0,0.0,0.0,0.0
2013,Arizona,6616124.0,0.0,9533.0,7320.0,5,394.0,503.0,7588.0,27145.0,0.0,0.0,5.0,1.0,5.0,5.0,0.0,0.0,5.0,0.0,144.0873840937685,110.63879697538921,5.955148361790076,7.602638644620325,114.68950702858652,410.28553878373503,0.0,0.07557294875368116,0.015114589750736231,0.0
2013,Arizona,6616124.0,0.0,11774.0,8650.0,4,526.0,748.0,8830.0,32444.0,2.0,2.0,4.0,1.0,4.0,6.0,0.0,2.0,4.0,0.0,177.95917972516838,130.7412013438684,7.950274208887258,11.305713133550702,133.46182749900092,490.3777498728863,0.030229179501472463,0.060458359002944925,0.015114589750736231,2.0
2013,Arizona,6616124.0,0.0,14384.0,10700.0,3,590.0,729.0,8288.0,36946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,217.40825897458996,161.72611033287768,8.917607952934377,11.018535928286713,125.2697198541019,558.4236329307008,0.0,0.0,0.0,0.0
2013,Arizona,6616124.0,0.0,16313.0,11166.0,2,798.0,580.0,5861.0,38022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,246.56430260376015,168.76950915672077,12.061442621087513,8.766462055427015,88.58661052906506,574.686931502493,0.0,0.0,0.0,0.0
2013,Arizona,6616124.0,0.0,19373.0,13109.0,1,842.0,859.0,4954.0,41443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,292.81494724101304,198.13715704240127,12.726484570119908,12.983432595882423,74.87767762514729,626.3939430397617,0.0,0.0,0.0,0.0
2013,Arkansas,2956780.0,0.0,6292.0,13463.0,12,333.0,123.0,2811.0,25583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,212.79905843518964,455.3264023701459,11.262251503324563,4.1599307354622255,95.06963656410014,865.2317724010579,0.0,0.0,0.0,0.0
2013,Arkansas,2956780.0,0.0,4547.0,12292.0,11,369.0,98.0,2971.0,24393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,153.78215491176212,415.72250894554213,12.479792206386678,3.314416358335757,100.48092857770953,824.985288049838,0.0,0.0,0.0,0.0
2013,Arkansas,2956780.0,0.0,3948.0,8699.0,10,362.0,73.0,2696.0,19661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,133.52363043581192,294.20518266492604,12.243048180791266,2.4689019812092883,91.18027042931838,664.94632674734,0.0,0.0,0.0,0.0
2013,Arkansas,2956780.0,0.0,3773.0,6273.0,9,291.0,70.0,2518.0,16195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,127.60502979592665,212.1564675085735,9.841787349752096,2.3674402559541123,85.16020806417792,547.7242135025264,0.0,0.0,0.0,0.0
2013,Arkansas,2956780.0,0.0,4405.0,6128.0,8,316.0,73.0,8798.0,22401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,148.9796332496838,207.25248412124,10.687301726878564,2.4689019812092883,297.55341959834686,757.614702480401,0.0,0.0,0.0,0.0
2013,Arkansas,2956780.0,0.0,4027.0,4183.0,7,241.0,63.0,11562.0,22815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,136.19545586753156,141.47146558080073,8.150758595499157,2.130696230358701,391.0334891334492,771.6164205656153,0.0,0.0,0.0,0.0
2013,Arkansas,2956780.0,0.0,3966.0,3974.0,6,261.0,89.0,6563.0,17280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,134.132400787343,134.40296538802346,8.827170097200332,3.0100311825702284,221.96443428324056,584.4195374698152,0.0,0.0,0.0,0.0
2013,Arkansas,2956780.0,0.0,4865.0,4917.0,5,282.0,92.0,5704.0,18509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,164.5370977888108,166.29576769323384,9.537402173986566,3.1114929078254048,192.9125602851751,625.9850242493524,0.0,0.0,0.0,0.0
2013,Arkansas,2956780.0,0.0,5983.0,6145.0,4,299.0,108.0,7066.0,22062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,202.3485007339065,207.827433897686,10.112351950432565,3.6526221091863444,238.9761835510251,746.1495275265661,0.0,0.0,0.0,0.0
2013,Arkansas,2956780.0,0.0,9312.0,8667.0,3,373.0,141.0,6472.0,28004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,314.93719519206707,293.12292426220415,12.615074506726913,4.768701086993283,218.88676195050022,947.1113846819851,0.0,0.0,0.0,0.0
2013,Arkansas,2956780.0,0.0,12200.0,10228.0,2,738.0,144.0,4559.0,33226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,412.6110160377167,345.91684196998085,24.959584412773356,4.870162812248459,154.18800181278283,1123.7224277761618,0.0,0.0,0.0,0.0
2013,Arkansas,2956780.0,0.0,11566.0,9868.0,1,470.0,204.0,4714.0,29607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,391.16877143378946,333.7414349393597,15.89567028997761,6.899397317351984,159.43019095096693,1001.3257665433343,0.0,0.0,0.0,0.0
2013,California,38347383.0,11.0,34360.0,70609.0,12,0.0,68.0,32778.0,138522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02868513869642682,89.6019423281114,184.12990529236376,0.0,0.1773263119415476,85.47649783558894,361.22934386422145,0.0,0.0,0.0,0.0
2013,California,38347383.0,0.0,31163.0,43714.0,11,0.0,84.0,33427.0,109140.0,1.0,1.0,19.0,4.0,7.0,7.0,0.0,0.25,4.75,0.0,81.26499792697719,113.99474117960018,0.0,0.21905015004544118,87.16892101867812,284.60873066618393,0.0026077398814933475,0.0495470577483736,0.01043095952597339,1.0
2013,California,38347383.0,0.0,30693.0,37814.0,10,0.0,132.0,45148.0,114595.0,2.0,1.0,22.0,3.0,12.0,13.0,1.0,0.6666666666666666,7.333333333333333,0.0,80.03936018267531,98.60907587878944,0.0,0.3442216643571218,117.73424016966165,298.8339517197301,0.005215479762986695,0.05737027739285364,0.007823219644480042,1.0
2013,California,38347383.0,0.0,27422.0,39102.0,9,0.0,75.0,36741.0,104067.0,4.0,2.0,5.0,2.0,3.0,5.0,0.0,2.0,2.5,0.0,71.50944303031056,101.96784484615287,0.0,0.19558049111200104,95.81097098594707,271.37966624736816,0.01043095952597339,0.013038699407466737,0.005215479762986695,2.0
2013,California,38347383.0,2.0,31020.0,39974.0,8,0.0,74.0,39311.0,111132.0,3.0,3.0,12.0,3.0,4.0,7.0,0.0,1.0,4.0,0.005215479762986695,80.89209112392363,104.24179402281506,0.0,0.1929727512305077,102.51286248138497,289.80334851011867,0.007823219644480042,0.031292878577920166,0.007823219644480042,3.0
2013,California,38347383.0,4.0,29531.0,31564.0,7,0.0,75.0,38286.0,100114.0,3.0,1.0,14.0,4.0,4.0,5.0,0.0,0.75,3.5,0.01043095952597339,77.00916644038004,82.31070161945601,0.0,0.19558049111200104,99.8399291028543,261.071270495825,0.007823219644480042,0.03650835834090686,0.01043095952597339,1.0
2013,California,38347383.0,0.0,29702.0,35007.0,6,0.0,78.0,43693.0,109153.0,11.0,6.0,8.0,4.0,3.0,7.0,0.0,2.75,2.0,0.0,77.4550899601154,91.28915003143761,0.0,0.2034037107564811,113.93997864208882,284.64263128464336,0.02868513869642682,0.02086191905194678,0.01043095952597339,6.0
2013,California,38347383.0,0.0,31638.0,37157.0,5,0.0,71.0,42804.0,112464.0,5.0,3.0,8.0,3.0,5.0,5.0,0.0,1.6666666666666667,2.6666666666666665,0.0,82.50367437068653,96.89579077664831,0.0,0.18514953158602765,111.62169788744124,293.2768580322678,0.013038699407466737,0.02086191905194678,0.007823219644480042,3.0
2013,California,38347383.0,0.0,34701.0,42516.0,4,0.0,72.0,32066.0,110149.0,1.0,1.0,7.0,2.0,4.0,4.0,0.0,0.5,3.5,0.0,90.49118162770064,110.87066880157116,0.0,0.187757271467521,83.61978703996567,287.2399402066107,0.0026077398814933475,0.01825417917045343,0.005215479762986695,1.0
2013,California,38347383.0,0.0,38013.0,48181.0,3,0.0,80.0,29750.0,117106.0,8.0,3.0,21.0,6.0,7.0,7.0,0.0,1.3333333333333333,3.5,0.0,99.1280161152066,125.64351523023096,0.0,0.20861919051946778,77.58026147442708,305.3819865621599,0.02086191905194678,0.054762537511360294,0.015646439288960083,3.0
2013,California,38347383.0,2.0,38087.0,46026.0,2,0.0,97.0,23358.0,108666.0,6.0,4.0,14.0,4.0,4.0,7.0,0.0,1.5,3.5,0.005215479762986695,99.32098886643712,120.0238357856128,0.0,0.2529507685048547,60.911588151921606,283.37266196235606,0.015646439288960083,0.03650835834090686,0.01043095952597339,4.0
2013,California,38347383.0,0.0,51025.0,54527.0,1,0.0,96.0,26591.0,133187.0,1.0,1.0,7.0,2.0,4.0,4.0,0.0,0.5,3.5,0.0,133.05992745319804,142.19223251818775,0.0,0.25034302862336133,69.3424111887896,347.31705159645446,0.0026077398814933475,0.01825417917045343,0.005215479762986695,1.0
2013,Colorado,5262556.0,0.0,18259.0,20072.0,12,975.0,807.0,3148.0,43268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,346.96067842318445,381.4116182326611,18.52711876130154,15.334753682431122,59.818840882643336,822.1860251938411,0.0,0.0,0.0,0.0
2013,Colorado,5262556.0,0.0,15843.0,16429.0,11,962.0,643.0,4029.0,37908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,301.05142824133367,312.18670167120314,18.280090511150856,12.21839729591476,76.55975537362453,720.334377439404,0.0,0.0,0.0,0.0
2013,Colorado,5262556.0,0.0,13346.0,14105.0,10,901.0,548.0,5462.0,34371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,253.60300203931322,268.02565141349567,17.12095795275148,10.413190852505892,103.78986940946567,653.1236912253286,0.0,0.0,0.0,0.0
2013,Colorado,5262556.0,0.0,12795.0,12751.0,9,789.0,515.0,4764.0,31620.0,0.0,0.0,5.0,1.0,5.0,5.0,0.0,0.0,5.0,0.0,243.1328046675418,242.29670905164716,14.992714566837863,9.786119140584917,90.52635259368262,600.8487130588254,0.0,0.095010865442572,0.0190021730885144,0.0
2013,Colorado,5262556.0,0.0,12739.0,12081.0,8,818.0,485.0,9508.0,35642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,242.068682974585,229.5652530823425,15.543777586404781,9.216053947929485,180.67266172559493,677.2754532208303,0.0,0.0,0.0,0.0
2013,Colorado,5262556.0,0.0,11755.0,9266.0,7,649.0,514.0,20021.0,42207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,223.3705446554868,176.07413583817444,12.332410334445846,9.767116967496403,380.44250740514684,802.0247195469274,0.0,0.0,0.0,0.0
2013,Colorado,5262556.0,0.0,16137.0,13206.0,6,1102.0,658.0,9377.0,40488.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,306.6380671293569,250.9426978069212,20.94039474354287,12.503429892242476,178.18337705099955,769.3599840077711,0.0,0.0760086923540576,0.0190021730885144,0.0
2013,Colorado,5262556.0,8.0,15666.0,12799.0,5,1057.0,654.0,8990.0,39181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1520173847081152,297.68804360466663,243.20881335989583,20.085296954559723,12.42742119988842,170.8295360657445,744.5241437810828,0.0,0.0,0.0,0.0
2013,Colorado,5262556.0,0.0,18548.0,16004.0,4,1285.0,1047.0,6788.0,43675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,352.45230644576515,304.1107781085845,24.41779241874101,19.89527522367458,128.98675092483577,829.9199096408665,0.0,0.0,0.0,0.0
2013,Colorado,5262556.0,0.0,23937.0,20786.0,3,1736.0,1258.0,10289.0,58007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,454.85501721976925,394.9791698178604,32.987772481661004,23.90473374535112,195.5133589077247,1102.2590543454548,0.0,0.0,0.0,0.0
2013,Colorado,5262556.0,1.0,27732.0,20546.0,2,2216.0,1080.0,3582.0,55170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0190021730885144,526.9682640906814,390.4186482766169,42.10881556414792,20.522346935595554,68.0657840030586,1048.3498892933396,0.0,0.0,0.0,0.0
2013,Colorado,5262556.0,3.0,26419.0,19972.0,1,2640.0,761.0,3324.0,53121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05700651926554321,502.018410825462,379.5114009238097,50.16573695367802,14.46065372035946,63.163223346221876,1009.4144366349735,0.0,0.0,0.0,0.0
2013,Connecticut,3602470.0,132.0,5120.0,4206.0,12,0.0,162.0,12013.0,21633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.6641526508201316,142.12470888029603,116.75322764658692,0.0,4.496914616915617,333.4656499568352,600.5046537514538,0.0,0.0,0.0,0.0
2013,Connecticut,3602470.0,53.0,4856.0,3780.0,11,0.0,78.0,13763.0,22530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.4712128067686892,134.79640357865574,104.92800772803105,0.0,2.1651811118482596,382.0434313124051,625.4042365377088,0.0,0.0,0.0,0.0
2013,Connecticut,3602470.0,13.0,4324.0,3224.0,10,0.0,78.0,12550.0,20189.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,5.0,0.3608635186413766,120.0287580465625,89.4941526230614,0.0,2.1651811118482596,348.3720891499443,560.4210444500578,0.027758732203182816,0.1387936610159141,0.027758732203182816,1.0
2013,Connecticut,3602470.0,6.0,4649.0,3859.0,9,0.0,62.0,13090.0,21666.0,1.0,1.0,4.0,1.0,4.0,5.0,0.0,1.0,4.0,0.1665523932190969,129.05034601259692,107.12094757208249,0.0,1.7210413965973346,363.36180453966307,601.4206919141589,0.027758732203182816,0.11103492881273126,0.027758732203182816,1.0
2013,Connecticut,3602470.0,18.0,5169.0,3252.0,8,0.0,73.0,14977.0,23489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.4996571796572907,143.48488675825197,90.27139712475052,0.0,2.0263874508323454,415.742532207069,652.0248607205612,0.0,0.0,0.0,0.0
